x-axis,1,2,3,4
+469.00E-09,+168.69345191E-03,+78.63065763E-03,-2.73241103E-03,-2.07028538E-03
+470.00E-09,+160.65325099E-03,+76.11809485E-03,-2.73241103E-03,-2.07028538E-03
+471.00E-09,+152.61305007E-03,+74.61055717E-03,-2.73241103E-03,-2.07028538E-03
+472.00E-09,+144.57284915E-03,+70.59045671E-03,-2.73241103E-03,-17.14566210E-03
+473.00E-09,+136.53264823E-03,+66.57035626E-03,-2.73241103E-03,-42.27128997E-03
+474.00E-09,+128.49244731E-03,+64.05779347E-03,-2.73241103E-03,-24.68335046E-03
+475.00E-09,+117.43717105E-03,+62.55025580E-03,-2.73241103E-03,-2.07028538E-03
+476.00E-09,+104.37184456E-03,+58.53015534E-03,-973.61708E-06,-17.14566210E-03
+477.00E-09,+96.33164364E-03,+56.01759255E-03,+1.28768943E-03,-24.68335046E-03
+478.00E-09,+85.27636738E-03,+56.01759255E-03,-219.84824E-06,-2.07028538E-03
+479.00E-09,+72.21104088E-03,+54.51005488E-03,-973.61708E-06,-2.07028538E-03
+480.00E-09,+61.15576462E-03,+50.48995442E-03,-219.84824E-06,-2.07028538E-03
+481.00E-09,+48.09043813E-03,+46.46985396E-03,-2.73241103E-03,-2.07028538E-03
+482.00E-09,+37.03516186E-03,+42.44975350E-03,-2.73241103E-03,-2.07028538E-03
+483.00E-09,+23.96983537E-03,+39.93719071E-03,-2.73241103E-03,-2.07028538E-03
+484.00E-09,+12.91455911E-03,+38.42965304E-03,-2.73241103E-03,-2.07028538E-03
+485.00E-09,-150.76739E-06,+35.91709025E-03,-2.73241103E-03,-17.14566210E-03
+486.00E-09,-11.20604365E-03,+34.40955258E-03,-2.73241103E-03,-42.27128997E-03
+487.00E-09,-27.28644549E-03,+31.89698979E-03,-2.73241103E-03,-42.27128997E-03
+488.00E-09,-40.35177198E-03,+30.38945212E-03,-2.73241103E-03,-42.27128997E-03
+489.00E-09,-51.40704825E-03,+26.36935166E-03,-2.73241103E-03,-42.27128997E-03
+490.00E-09,-64.47237474E-03,+22.34925120E-03,-2.73241103E-03,-24.68335046E-03
+491.00E-09,-75.52765100E-03,+18.32915074E-03,-2.73241103E-03,-2.07028538E-03
+492.00E-09,-91.60805284E-03,+14.30905028E-03,-2.73241103E-03,-2.07028538E-03
+493.00E-09,-104.67337933E-03,+11.79648750E-03,-2.73241103E-03,-2.07028538E-03
+494.00E-09,-115.72865560E-03,+11.79648750E-03,-2.73241103E-03,-2.07028538E-03
+495.00E-09,-128.79398209E-03,+10.28894982E-03,-2.73241103E-03,-17.14566210E-03
+496.00E-09,-136.83418301E-03,+7.77638704E-03,-4.23994870E-03,-42.27128997E-03
+497.00E-09,-144.87438393E-03,+6.26884936E-03,-6.75251149E-03,-24.68335046E-03
+498.00E-09,-152.91458485E-03,+2.24874890E-03,-6.75251149E-03,-2.07028538E-03
+499.00E-09,-163.96986111E-03,-1.77135156E-03,-4.99371754E-03,-2.07028538E-03
+500.00E-09,-177.03518760E-03,-4.28391434E-03,-2.73241103E-03,-2.07028538E-03
+501.00E-09,-184.57287597E-03,-5.79145201E-03,-2.73241103E-03,-2.07028538E-03
+502.00E-09,-189.59800154E-03,-8.30401480E-03,-1.22487335E-03,-2.07028538E-03
+503.00E-09,-192.61307688E-03,-9.81155247E-03,+1.28768943E-03,-2.07028538E-03
+504.00E-09,-197.63820246E-03,-13.83165293E-03,-219.84824E-06,-2.07028538E-03
+505.00E-09,-200.65327780E-03,-17.60049711E-03,-2.73241103E-03,-2.07028538E-03
+506.00E-09,-205.67840338E-03,-20.36431618E-03,-2.73241103E-03,-2.07028538E-03
+507.00E-09,-208.69347872E-03,-21.62059757E-03,-2.73241103E-03,-2.07028538E-03
+508.00E-09,-213.71860430E-03,-25.64069803E-03,-2.73241103E-03,-2.07028538E-03
+509.00E-09,-213.71860430E-03,-28.40451710E-03,-2.73241103E-03,-2.07028538E-03
+510.00E-09,-213.71860430E-03,-28.40451710E-03,-2.73241103E-03,-2.07028538E-03
+511.00E-09,-213.71860430E-03,-29.66079849E-03,-2.73241103E-03,-2.07028538E-03
+512.00E-09,-211.20604151E-03,-33.68089895E-03,-2.73241103E-03,-14.63309932E-03
+513.00E-09,-205.67840338E-03,-37.70099941E-03,-2.73241103E-03,-27.19591325E-03
+514.00E-09,-205.67840338E-03,-40.46481848E-03,-2.73241103E-03,-2.07028538E-03
+515.00E-09,-203.16584059E-03,-41.72109987E-03,-2.73241103E-03,-2.07028538E-03
+516.00E-09,-195.12563967E-03,-45.74120033E-03,-2.73241103E-03,-2.07028538E-03
+517.00E-09,-189.59800154E-03,-48.50501940E-03,-2.73241103E-03,-2.07028538E-03
+518.00E-09,-187.08543875E-03,-48.50501940E-03,-2.73241103E-03,-2.07028538E-03
+519.00E-09,-179.04523783E-03,-49.76130079E-03,-2.73241103E-03,-2.07028538E-03
+520.00E-09,-171.00503691E-03,-52.52511986E-03,-2.73241103E-03,-2.07028538E-03
+521.00E-09,-162.96483600E-03,-53.78140125E-03,-2.73241103E-03,-2.07028538E-03
+522.00E-09,-154.92463508E-03,-57.80150171E-03,-2.73241103E-03,-2.07028538E-03
+523.00E-09,-143.86935881E-03,-61.82160217E-03,-2.73241103E-03,-2.07028538E-03
+524.00E-09,-130.80403232E-03,-64.58542123E-03,-2.73241103E-03,-2.07028538E-03
+525.00E-09,-122.76383140E-03,-64.58542123E-03,-2.73241103E-03,-2.07028538E-03
+526.00E-09,-114.72363048E-03,-65.84170263E-03,-2.73241103E-03,-2.07028538E-03
+527.00E-09,-103.66835422E-03,-68.60552169E-03,-2.73241103E-03,-2.07028538E-03
+528.00E-09,-90.60302773E-03,-68.60552169E-03,-2.73241103E-03,-14.63309932E-03
+529.00E-09,-79.54775146E-03,-69.86180309E-03,-2.73241103E-03,-42.27128997E-03
+530.00E-09,-66.48242497E-03,-72.62562215E-03,-2.73241103E-03,-42.27128997E-03
+531.00E-09,-55.42714871E-03,-73.88190355E-03,-2.73241103E-03,-42.27128997E-03
+532.00E-09,-42.36182221E-03,-76.64572261E-03,-2.73241103E-03,-42.27128997E-03
+533.00E-09,-31.30654595E-03,-77.90200401E-03,-1.22487335E-03,-42.27128997E-03
+534.00E-09,-15.22614411E-03,-80.66582307E-03,+1.28768943E-03,-42.27128997E-03
+535.00E-09,-2.16081762E-03,-80.66582307E-03,+1.28768943E-03,-42.27128997E-03
+536.00E-09,+8.89445865E-03,-81.92210447E-03,+1.28768943E-03,-42.27128997E-03
+537.00E-09,+24.97486048E-03,-85.94220493E-03,+31.40804E-06,-42.27128997E-03
+538.00E-09,+38.04018698E-03,-88.70602399E-03,-2.73241103E-03,-42.27128997E-03
+539.00E-09,+49.09546324E-03,-89.96230538E-03,-3.98869242E-03,-42.27128997E-03
+540.00E-09,+65.17586508E-03,-93.98240584E-03,-6.75251149E-03,-42.27128997E-03
+541.00E-09,+78.24119157E-03,-96.74622491E-03,-5.24497381E-03,-27.19591325E-03
+542.00E-09,+86.28139249E-03,-96.74622491E-03,-2.73241103E-03,-2.07028538E-03
+543.00E-09,+97.33666875E-03,-96.74622491E-03,-1.22487335E-03,-2.07028538E-03
+544.00E-09,+110.40199525E-03,-98.00250630E-03,+1.28768943E-03,-2.07028538E-03
+545.00E-09,+118.44219617E-03,-102.02260676E-03,+1.28768943E-03,-2.07028538E-03
+546.00E-09,+129.49747243E-03,-104.78642583E-03,+1.28768943E-03,-2.07028538E-03
+547.00E-09,+142.56279892E-03,-106.04270722E-03,+31.40804E-06,-2.07028538E-03
+548.00E-09,+150.60299984E-03,-108.80652629E-03,-2.73241103E-03,-2.07028538E-03
+549.00E-09,+158.64320076E-03,-108.80652629E-03,-2.73241103E-03,-2.07028538E-03
+550.00E-09,+166.68340168E-03,-107.29898862E-03,-2.73241103E-03,-2.07028538E-03
+551.00E-09,+174.72360260E-03,-103.27888816E-03,-2.73241103E-03,-2.07028538E-03
+552.00E-09,+182.76380352E-03,-99.25878770E-03,-3.98869242E-03,-2.07028538E-03
+553.00E-09,+188.29144165E-03,-96.74622491E-03,-5.24497381E-03,-2.07028538E-03
+554.00E-09,+190.80400444E-03,-95.23868724E-03,-2.73241103E-03,-2.07028538E-03
+555.00E-09,+196.33164257E-03,-92.72612445E-03,-1.22487335E-03,-2.07028538E-03
+556.00E-09,+198.84420536E-03,-91.21858678E-03,+1.28768943E-03,-2.07028538E-03
+557.00E-09,+204.37184349E-03,-88.70602399E-03,+1.28768943E-03,-2.07028538E-03
+558.00E-09,+204.37184349E-03,-87.19848632E-03,+1.28768943E-03,-2.07028538E-03
+559.00E-09,+204.37184349E-03,-84.68592353E-03,+1.28768943E-03,-2.07028538E-03
+560.00E-09,+204.37184349E-03,-83.17838586E-03,+31.40804E-06,-2.07028538E-03
+561.00E-09,+204.37184349E-03,-80.66582307E-03,-3.98869242E-03,-2.07028538E-03
+562.00E-09,+204.37184349E-03,-79.15828540E-03,-6.75251149E-03,-2.07028538E-03
+563.00E-09,+204.37184349E-03,-76.64572261E-03,-6.75251149E-03,-2.07028538E-03
+564.00E-09,+201.35676814E-03,-75.13818494E-03,-5.24497381E-03,-2.07028538E-03
+565.00E-09,+196.33164257E-03,-71.11808448E-03,-2.73241103E-03,-2.07028538E-03
+566.00E-09,+193.31656722E-03,-67.09798402E-03,-1.22487335E-03,-2.07028538E-03
+567.00E-09,+185.27636630E-03,-64.58542123E-03,+1.28768943E-03,-2.07028538E-03
+568.00E-09,+177.23616539E-03,-64.58542123E-03,+1.28768943E-03,-14.63309932E-03
+569.00E-09,+172.21103981E-03,-63.07788356E-03,+1.28768943E-03,-42.27128997E-03
+570.00E-09,+166.18088912E-03,-60.56532077E-03,+1.28768943E-03,-42.27128997E-03
+571.00E-09,+153.11556263E-03,-60.56532077E-03,+31.40804E-06,-42.27128997E-03
+572.00E-09,+145.07536171E-03,-59.05778310E-03,-2.73241103E-03,-42.27128997E-03
+573.00E-09,+137.03516079E-03,-55.03768264E-03,-3.98869242E-03,-42.27128997E-03
+574.00E-09,+128.99495987E-03,-51.01758218E-03,-5.24497381E-03,-42.27128997E-03
+575.00E-09,+117.93968361E-03,-46.99748172E-03,-2.73241103E-03,-42.27128997E-03
+576.00E-09,+104.87435712E-03,-42.97738126E-03,-2.73241103E-03,-42.27128997E-03
+577.00E-09,+96.83415620E-03,-40.46481848E-03,-1.22487335E-03,-42.27128997E-03
+578.00E-09,+85.77887993E-03,-40.46481848E-03,+1.28768943E-03,-42.27128997E-03
+579.00E-09,+72.71355344E-03,-38.95728081E-03,+1.28768943E-03,-42.27128997E-03
+580.00E-09,+61.65827718E-03,-36.44471802E-03,+1.28768943E-03,-27.19591325E-03
+581.00E-09,+48.59295068E-03,-36.44471802E-03,+31.40804E-06,-2.07028538E-03
+582.00E-09,+37.53767442E-03,-34.93718035E-03,-2.73241103E-03,-2.07028538E-03
+583.00E-09,+24.47234793E-03,-30.91707989E-03,-3.98869242E-03,-2.07028538E-03
+584.00E-09,+13.41707166E-03,-26.89697943E-03,-6.75251149E-03,-2.07028538E-03
+585.00E-09,+351.74517E-06,-22.87687897E-03,-6.75251149E-03,-2.07028538E-03
+586.00E-09,-10.70353109E-03,-20.36431618E-03,-5.24497381E-03,-2.07028538E-03
+587.00E-09,-26.78393293E-03,-18.85677851E-03,-2.73241103E-03,-2.07028538E-03
+588.00E-09,-39.84925942E-03,-16.34421572E-03,-1.22487335E-03,-2.07028538E-03
+589.00E-09,-50.90453569E-03,-14.83667805E-03,+1.28768943E-03,-2.07028538E-03
+590.00E-09,-66.98493753E-03,-12.32411526E-03,+2.79522710E-03,-2.07028538E-03
+591.00E-09,-80.05026402E-03,-12.32411526E-03,+4.05150850E-03,-2.07028538E-03
+592.00E-09,-91.10554028E-03,-12.32411526E-03,+31.40804E-06,-2.07028538E-03
+593.00E-09,-104.17086678E-03,-10.81657759E-03,-2.73241103E-03,-2.07028538E-03
+594.00E-09,-115.22614304E-03,-6.79647713E-03,-3.98869242E-03,-2.07028538E-03
+595.00E-09,-128.29146953E-03,-2.77637667E-03,-6.75251149E-03,-2.07028538E-03
+596.00E-09,-136.33167045E-03,-263.81388E-06,-6.75251149E-03,-2.07028538E-03
+597.00E-09,-144.37187137E-03,+1.24372379E-03,-5.24497381E-03,-2.07028538E-03
+598.00E-09,-155.42714763E-03,+5.26382425E-03,-1.22487335E-03,-2.07028538E-03
+599.00E-09,-168.49247413E-03,+9.28392471E-03,+1.28768943E-03,-2.07028538E-03
+600.00E-09,-173.51759970E-03,+11.79648750E-03,+1.28768943E-03,-2.07028538E-03
+601.00E-09,-176.53267505E-03,+11.79648750E-03,+1.28768943E-03,-2.07028538E-03
+602.00E-09,-184.57287597E-03,+11.79648750E-03,+1.28768943E-03,-2.07028538E-03
+603.00E-09,-192.61307688E-03,+11.79648750E-03,+31.40804E-06,-2.07028538E-03
+604.00E-09,-197.63820246E-03,+11.79648750E-03,-2.73241103E-03,-2.07028538E-03
+605.00E-09,-200.65327780E-03,+13.30402517E-03,-3.98869242E-03,-2.07028538E-03
+606.00E-09,-208.69347872E-03,+17.32412563E-03,-6.75251149E-03,-2.07028538E-03
+607.00E-09,-213.71860430E-03,+21.34422609E-03,-6.75251149E-03,-2.07028538E-03
+608.00E-09,-213.71860430E-03,+25.36432655E-03,-5.24497381E-03,-2.07028538E-03
+609.00E-09,-213.71860430E-03,+27.87688933E-03,-2.73241103E-03,-2.07028538E-03
+610.00E-09,-213.71860430E-03,+27.87688933E-03,-1.22487335E-03,-2.07028538E-03
+611.00E-09,-213.71860430E-03,+27.87688933E-03,+1.28768943E-03,-2.07028538E-03
+612.00E-09,-211.20604151E-03,+29.38442701E-03,+1.28768943E-03,-2.07028538E-03
+613.00E-09,-205.67840338E-03,+31.89698979E-03,+1.28768943E-03,-2.07028538E-03
+614.00E-09,-203.16584059E-03,+33.40452746E-03,+1.28768943E-03,-2.07028538E-03
+615.00E-09,-197.63820246E-03,+35.91709025E-03,+31.40804E-06,-2.07028538E-03
+616.00E-09,-195.12563967E-03,+37.42462792E-03,-3.98869242E-03,-2.07028538E-03
+617.00E-09,-189.59800154E-03,+39.93719071E-03,-6.75251149E-03,-2.07028538E-03
+618.00E-09,-187.08543875E-03,+41.44472838E-03,-6.75251149E-03,-2.07028538E-03
+619.00E-09,-179.04523783E-03,+43.95729117E-03,-5.24497381E-03,-2.07028538E-03
+620.00E-09,-171.00503691E-03,+43.95729117E-03,-2.73241103E-03,-2.07028538E-03
+621.00E-09,-162.96483600E-03,+45.46482884E-03,-1.22487335E-03,-2.07028538E-03
+622.00E-09,-154.92463508E-03,+47.97739163E-03,+1.28768943E-03,-2.07028538E-03
+623.00E-09,-146.88443416E-03,+49.48492930E-03,+1.28768943E-03,-2.07028538E-03
+624.00E-09,-138.84423324E-03,+51.99749209E-03,+1.28768943E-03,-2.07028538E-03
+625.00E-09,-127.78895698E-03,+51.99749209E-03,+1.28768943E-03,-2.07028538E-03
+626.00E-09,-114.72363048E-03,+51.99749209E-03,+31.40804E-06,-2.07028538E-03
+627.00E-09,-103.66835422E-03,+53.50502976E-03,-3.98869242E-03,-2.07028538E-03
+628.00E-09,-90.60302773E-03,+56.01759255E-03,-6.75251149E-03,-2.07028538E-03
+629.00E-09,-79.54775146E-03,+57.52513022E-03,-6.75251149E-03,-2.07028538E-03
+630.00E-09,-63.46734962E-03,+61.54523068E-03,-6.75251149E-03,-2.07028538E-03
+631.00E-09,-50.40202313E-03,+64.05779347E-03,-5.24497381E-03,-2.07028538E-03
+632.00E-09,-39.34674687E-03,+64.05779347E-03,-2.73241103E-03,-2.07028538E-03
+633.00E-09,-26.28142037E-03,+64.05779347E-03,-1.22487335E-03,-2.07028538E-03
+634.00E-09,-15.22614411E-03,+64.05779347E-03,+1.28768943E-03,-2.07028538E-03
+635.00E-09,+854.25773E-06,+65.56533114E-03,+1.28768943E-03,-2.07028538E-03
+636.00E-09,+16.93465956E-03,+68.07789393E-03,+31.40804E-06,-2.07028538E-03
+637.00E-09,+29.99998606E-03,+69.58543160E-03,-2.73241103E-03,-2.07028538E-03
+638.00E-09,+41.05526232E-03,+72.09799439E-03,-3.98869242E-03,-2.07028538E-03
+639.00E-09,+57.13566416E-03,+73.60553206E-03,-6.75251149E-03,-2.07028538E-03
+640.00E-09,+70.20099065E-03,+76.11809485E-03,-6.75251149E-03,-2.07028538E-03
+641.00E-09,+78.24119157E-03,+76.11809485E-03,-5.24497381E-03,-2.07028538E-03
+642.00E-09,+89.29646784E-03,+77.62563252E-03,-2.73241103E-03,-2.07028538E-03
+643.00E-09,+102.36179433E-03,+80.13819531E-03,-1.22487335E-03,-2.07028538E-03
+644.00E-09,+110.40199525E-03,+80.13819531E-03,+1.28768943E-03,-2.07028538E-03
+645.00E-09,+118.44219617E-03,+80.13819531E-03,+2.79522710E-03,-2.07028538E-03
+646.00E-09,+129.49747243E-03,+81.64573298E-03,+4.05150850E-03,-2.07028538E-03
+647.00E-09,+142.56279892E-03,+84.15829577E-03,+1.28768943E-03,-2.07028538E-03
+648.00E-09,+150.60299984E-03,+84.15829577E-03,+31.40804E-06,-14.63309932E-03
+649.00E-09,+158.64320076E-03,+84.15829577E-03,-3.98869242E-03,-42.27128997E-03
+650.00E-09,+166.68340168E-03,+85.66583344E-03,-8.00879288E-03,-42.27128997E-03
+651.00E-09,+174.72360260E-03,+89.68593390E-03,-9.26507427E-03,-42.27128997E-03
+652.00E-09,+182.76380352E-03,+92.19849668E-03,-6.75251149E-03,-42.27128997E-03
+653.00E-09,+188.29144165E-03,+92.19849668E-03,-5.24497381E-03,-27.19591325E-03
+654.00E-09,+190.80400444E-03,+93.70603436E-03,-1.22487335E-03,-2.07028538E-03
+655.00E-09,+196.33164257E-03,+96.21859714E-03,+1.28768943E-03,-2.07028538E-03
+656.00E-09,+198.84420536E-03,+96.21859714E-03,+1.28768943E-03,-14.63309932E-03
+657.00E-09,+204.37184349E-03,+96.21859714E-03,+1.28768943E-03,-42.27128997E-03
+658.00E-09,+204.37184349E-03,+97.72613482E-03,+31.40804E-06,-42.27128997E-03
+659.00E-09,+204.37184349E-03,+100.23869760E-03,-2.73241103E-03,-42.27128997E-03
+660.00E-09,+204.37184349E-03,+100.23869760E-03,-3.98869242E-03,-27.19591325E-03
+661.00E-09,+204.37184349E-03,+100.23869760E-03,-6.75251149E-03,-2.07028538E-03
+662.00E-09,+204.37184349E-03,+100.23869760E-03,-6.75251149E-03,-2.07028538E-03
+663.00E-09,+204.37184349E-03,+98.98241621E-03,-6.75251149E-03,-2.07028538E-03
+664.00E-09,+201.35676814E-03,+94.96231575E-03,-5.24497381E-03,-2.07028538E-03
+665.00E-09,+196.33164257E-03,+90.94221529E-03,-2.73241103E-03,-14.63309932E-03
+666.00E-09,+196.33164257E-03,+86.92211483E-03,-2.73241103E-03,-27.19591325E-03
+667.00E-09,+193.31656722E-03,+84.15829577E-03,-1.22487335E-03,-2.07028538E-03
+668.00E-09,+185.27636630E-03,+82.90201437E-03,+31.40804E-06,-2.07028538E-03
+669.00E-09,+177.23616539E-03,+78.88191391E-03,-2.73241103E-03,-2.07028538E-03
+670.00E-09,+169.19596447E-03,+76.11809485E-03,-3.98869242E-03,-2.07028538E-03
+671.00E-09,+161.15576355E-03,+74.86181345E-03,-6.75251149E-03,-2.07028538E-03
+672.00E-09,+153.11556263E-03,+70.84171299E-03,-6.75251149E-03,-2.07028538E-03
+673.00E-09,+142.06028637E-03,+68.07789393E-03,-6.75251149E-03,-2.07028538E-03
+674.00E-09,+128.99495987E-03,+66.82161253E-03,-6.75251149E-03,-2.07028538E-03
+675.00E-09,+120.95475895E-03,+64.05779347E-03,-5.24497381E-03,-2.07028538E-03
+676.00E-09,+112.91455803E-03,+62.80151207E-03,-2.73241103E-03,-2.07028538E-03
+677.00E-09,+101.85928177E-03,+60.03769301E-03,-1.22487335E-03,-2.07028538E-03
+678.00E-09,+88.79395528E-03,+58.78141162E-03,+1.28768943E-03,-2.07028538E-03
+679.00E-09,+77.73867901E-03,+54.76131116E-03,+1.28768943E-03,-2.07028538E-03
+680.00E-09,+61.65827718E-03,+50.74121070E-03,+31.40804E-06,-2.07028538E-03
+681.00E-09,+48.59295068E-03,+47.97739163E-03,-2.73241103E-03,-2.07028538E-03
+682.00E-09,+37.53767442E-03,+46.72111024E-03,-3.98869242E-03,-2.07028538E-03
+683.00E-09,+24.47234793E-03,+42.70100978E-03,-6.75251149E-03,+13.00509134E-03
+684.00E-09,+13.41707166E-03,+38.68090932E-03,-6.75251149E-03,+25.56790528E-03
+685.00E-09,-2.66333017E-03,+35.91709025E-03,-6.75251149E-03,-2.07028538E-03
+686.00E-09,-15.72865667E-03,+34.66080886E-03,-5.24497381E-03,-2.07028538E-03
+687.00E-09,-26.78393293E-03,+31.89698979E-03,-2.73241103E-03,-2.07028538E-03
+688.00E-09,-42.86433477E-03,+30.64070840E-03,-2.73241103E-03,-2.07028538E-03
+689.00E-09,-55.92966126E-03,+26.62060794E-03,-1.22487335E-03,-2.07028538E-03
+690.00E-09,-66.98493753E-03,+22.60050748E-03,+31.40804E-06,-2.07028538E-03
+691.00E-09,-80.05026402E-03,+18.58040702E-03,-2.73241103E-03,-2.07028538E-03
+692.00E-09,-91.10554028E-03,+14.56030656E-03,-2.73241103E-03,-2.07028538E-03
+693.00E-09,-104.17086678E-03,+11.79648750E-03,-2.73241103E-03,-2.07028538E-03
+694.00E-09,-115.22614304E-03,+11.79648750E-03,-2.73241103E-03,-2.07028538E-03
+695.00E-09,-128.29146953E-03,+10.54020610E-03,-2.73241103E-03,-2.07028538E-03
+696.00E-09,-136.33167045E-03,+7.77638704E-03,-2.73241103E-03,-2.07028538E-03
+697.00E-09,-147.38694672E-03,+6.52010564E-03,-2.73241103E-03,-2.07028538E-03
+698.00E-09,-160.45227321E-03,+2.50000518E-03,-2.73241103E-03,-2.07028538E-03
+699.00E-09,-168.49247413E-03,-1.52009528E-03,-1.22487335E-03,-2.07028538E-03
+700.00E-09,-176.53267505E-03,-5.54019574E-03,+31.40804E-06,-2.07028538E-03
+701.00E-09,-184.57287597E-03,-9.56029620E-03,-2.73241103E-03,-2.07028538E-03
+702.00E-09,-189.59800154E-03,-12.32411526E-03,-2.73241103E-03,-2.07028538E-03
+703.00E-09,-192.61307688E-03,-12.32411526E-03,-2.73241103E-03,-2.07028538E-03
+704.00E-09,-200.65327780E-03,-13.58039666E-03,-2.73241103E-03,-2.07028538E-03
+705.00E-09,-205.67840338E-03,-16.34421572E-03,-2.73241103E-03,-2.07028538E-03
+706.00E-09,-205.67840338E-03,-17.60049711E-03,-2.73241103E-03,-2.07028538E-03
+707.00E-09,-208.69347872E-03,-21.62059757E-03,-2.73241103E-03,-2.07028538E-03
+708.00E-09,-213.71860430E-03,-25.64069803E-03,-2.73241103E-03,-2.07028538E-03
+709.00E-09,-213.71860430E-03,-28.40451710E-03,-1.22487335E-03,-2.07028538E-03
+710.00E-09,-213.71860430E-03,-29.66079849E-03,+1.28768943E-03,-2.07028538E-03
+711.00E-09,-213.71860430E-03,-32.42461756E-03,+1.28768943E-03,-2.07028538E-03
+712.00E-09,-211.20604151E-03,-33.68089895E-03,+1.28768943E-03,-2.07028538E-03
+713.00E-09,-205.67840338E-03,-37.70099941E-03,+31.40804E-06,-2.07028538E-03
+714.00E-09,-205.67840338E-03,-40.46481848E-03,-2.73241103E-03,-2.07028538E-03
+715.00E-09,-203.16584059E-03,-41.72109987E-03,-2.73241103E-03,-2.07028538E-03
+716.00E-09,-197.63820246E-03,-44.48491894E-03,-2.73241103E-03,-2.07028538E-03
+717.00E-09,-195.12563967E-03,-45.74120033E-03,-2.73241103E-03,-2.07028538E-03
+718.00E-09,-187.08543875E-03,-48.50501940E-03,-2.73241103E-03,-2.07028538E-03
+719.00E-09,-179.04523783E-03,-49.76130079E-03,-1.22487335E-03,-2.07028538E-03
+720.00E-09,-171.00503691E-03,-53.78140125E-03,+1.28768943E-03,-14.63309932E-03
+721.00E-09,-162.96483600E-03,-57.80150171E-03,+1.28768943E-03,-42.27128997E-03
+722.00E-09,-154.92463508E-03,-60.56532077E-03,+31.40804E-06,-42.27128997E-03
+723.00E-09,-146.88443416E-03,-61.82160217E-03,-2.73241103E-03,-42.27128997E-03
+724.00E-09,-138.84423324E-03,-64.58542123E-03,-2.73241103E-03,-42.27128997E-03
+725.00E-09,-127.78895698E-03,-64.58542123E-03,-2.73241103E-03,-27.19591325E-03
+726.00E-09,-114.72363048E-03,-64.58542123E-03,-2.73241103E-03,-14.63309932E-03
+727.00E-09,-106.68342956E-03,-65.84170263E-03,-2.73241103E-03,-42.27128997E-03
+728.00E-09,-95.62815330E-03,-69.86180309E-03,-2.73241103E-03,-42.27128997E-03
+729.00E-09,-82.56282681E-03,-73.88190355E-03,-2.73241103E-03,-42.27128997E-03
+730.00E-09,-71.50755054E-03,-76.64572261E-03,-2.73241103E-03,-27.19591325E-03
+731.00E-09,-55.42714871E-03,-77.90200401E-03,-2.73241103E-03,-2.07028538E-03
