Trace
Swept SA
A.02.06,N9010A
78979218,-103.801738372572
78979220,-103.776599996637
78979222,-103.874213787901
78979224,-104.131000755477
78979226,-104.58948355856
78979228,-105.308513164639
78979230,-105.552708153416
78979232,-105.984567451043
78979234,-106.379022735898
78979236,-106.090514783344
78979238,-105.696685994533
78979240,-105.531313161626
78979242,-105.511414339993
78979244,-105.4412868442
78979246,-105.097312268934
78979248,-104.763310871235
78979250,-104.501872640907
78979252,-104.40475885401
78979254,-104.618474028846
78979256,-104.456703777432
78979258,-104.415025737478
78979260,-104.538946900253
78979262,-104.668006236163
78979264,-104.851902165878
78979266,-105.274367598371
78979268,-105.820099635382
78979270,-106.274559007707
78979272,-106.289417018008
78979274,-106.178929942006
78979276,-105.986353250479
78979278,-105.748722261323
78979280,-105.509120501367
78979282,-105.366932251386
78979284,-105.305019637761
78979286,-105.312729589305
78979288,-105.343341647828
78979290,-105.030173298579
78979292,-104.926471141387
78979294,-105.182754524532
78979296,-105.564118041171
78979298,-104.962929914067
78979300,-104.711761025051
78979302,-104.713293910057
78979304,-104.7991919845
78979306,-104.776631018399
78979308,-104.617385397727
78979310,-104.464494714694
78979312,-104.349162999192
78979314,-104.272386465992
78979316,-104.344884687865
78979318,-104.520778751246
78979320,-104.730539319176
78979322,-104.849684859204
78979324,-104.61217899303
78979326,-104.436630812038
78979328,-104.486961042973
78979330,-104.610374720302
78979332,-104.387119882219
78979334,-104.066027571043
78979336,-103.723811892067
78979338,-103.538989444015
78979340,-103.642011927992
78979342,-103.718405019172
78979344,-103.802783187267
78979346,-104.002879715094
78979348,-104.359485136032
78979350,-104.754760324931
78979352,-105.393324158839
78979354,-105.532412163003
78979356,-105.127839835145
78979358,-104.702206187984
78979360,-104.405768292258
78979362,-104.118718456179
78979364,-103.852823720433
78979366,-103.662651443903
78979368,-103.604928614875
78979370,-103.749859838507
78979372,-103.97592329437
78979374,-104.219187487221
78979376,-104.533663890306
78979378,-104.978161209805
78979380,-105.243025597843
78979382,-105.188595775283
78979384,-104.838429938234
78979386,-104.752383380858
78979388,-104.828006679919
78979390,-104.787554214691
78979392,-104.373311233556
78979394,-103.629296152562
78979396,-103.119495703062
78979398,-102.866602356286
78979400,-102.673476584362
78979402,-102.066827353753
78979404,-101.39378646235
78979406,-100.849381044167
78979408,-100.52553713876
78979410,-100.420571365426
78979412,-100.314613813949
78979414,-100.186938249437
78979416,-100.256766409359
78979418,-100.743429645934
78979420,-101.696921558815
78979422,-102.514906281324
78979424,-103.308288832799
78979426,-103.934486367187
78979428,-103.824366021163
78979430,-103.785356397599
78979432,-103.87651313739
78979434,-103.953629612746
78979436,-103.789460196015
78979438,-103.585525287163
78979440,-103.561590984672
78979442,-103.641375806841
78979444,-103.729813592605
78979446,-103.891764165461
78979448,-104.072205467551
78979450,-104.283889904734
78979452,-104.437323445152
78979454,-104.315965069935
78979456,-104.510211234699
78979458,-104.712849887688
78979460,-104.742511183076
78979462,-104.530772416805
78979464,-104.437463986754
78979466,-104.517085585006
78979468,-104.628623326416
78979470,-104.681838324977
78979472,-104.820644540157
78979474,-105.092422693985
78979476,-105.3153932234
78979478,-105.305863906375
78979480,-104.901141859813
78979482,-104.797447348825
78979484,-104.622427148675
78979486,-104.177979855034
78979488,-103.42286019164
78979490,-102.939398940918
78979492,-102.543394939394
78979494,-102.23172551018
78979496,-101.97411111914
78979498,-101.604279098126
78979500,-101.581553192411
78979502,-101.509101795484
78979504,-101.170447900391
78979506,-100.55944032606
78979508,-100.05995799772
78979510,-99.6823776765851
78979512,-99.4822315124529
78979514,-99.5083367684494
78979516,-99.734798637477
78979518,-100.152303615388
78979520,-100.789859407022
78979522,-101.693648576116
78979524,-102.980676504329
78979526,-103.447502167393
78979528,-103.653530079949
78979530,-103.801478324745
78979532,-103.765741552702
78979534,-103.563503927684
78979536,-103.490812414125
78979538,-103.445111558843
78979540,-103.170365565924
78979542,-102.26629357027
78979544,-101.724212581833
78979546,-101.493569455465
78979548,-101.456381670677
78979550,-101.604565424496
78979552,-101.810201094869
78979554,-101.651396455612
78979556,-101.18939564518
78979558,-100.849274253177
78979560,-100.684873969697
78979562,-100.716410666186
78979564,-100.972080336503
78979566,-101.407997420043
78979568,-101.63684592409
78979570,-101.80130911354
78979572,-102.035920787048
78979574,-102.347557155549
78979576,-102.52703048745
78979578,-102.518740141782
78979580,-102.475043021729
78979582,-102.42799221272
78979584,-102.329989066493
78979586,-102.280709458694
78979588,-102.106922466885
78979590,-101.828172816861
78979592,-101.511441126722
78979594,-101.195834151963
78979596,-100.929001367054
78979598,-100.702302117661
78979600,-100.506663837299
78979602,-100.340679951413
78979604,-100.262990803901
78979606,-100.344711657264
78979608,-100.549627694435
78979610,-100.797340048761
78979612,-101.25297780071
78979614,-101.598917962728
78979616,-101.780605114469
78979618,-101.856506955853
78979620,-102.072697149898
78979622,-102.185449447834
78979624,-102.460632091443
78979626,-102.898649928561
78979628,-103.118376031583
78979630,-102.717534797851
78979632,-102.136797559553
78979634,-101.652075944438
78979636,-101.427589710485
78979638,-101.405547151145
78979640,-101.202371704485
78979642,-100.953529569666
78979644,-100.75742353374
78979646,-100.267330112779
78979648,-100.029662963537
78979650,-100.056792200644
78979652,-100.335721964501
78979654,-100.865903207056
78979656,-101.244339144309
78979658,-100.858258178097
78979660,-100.173729490086
78979662,-100.02166703637
78979664,-99.9333165277192
78979666,-99.6986044924327
78979668,-99.6383890487241
78979670,-99.9424297805987
78979672,-100.226785529772
78979674,-100.175368809413
78979676,-99.977225423671
78979678,-99.7845656965158
78979680,-99.6908272496183
78979682,-99.7778676373851
78979684,-99.8798765721821
78979686,-99.9078850509584
78979688,-99.8480671668769
78979690,-99.958659476488
78979692,-100.103788673945
78979694,-100.18778591009
78979696,-100.107809321526
78979698,-99.738103481066
78979700,-99.1026180468353
78979702,-98.4426345384001
78979704,-97.8871567403194
78979706,-97.4606848368708
78979708,-97.3959121798798
78979710,-97.4985202222406
78979712,-97.5427523306676
78979714,-97.41661786471
78979716,-97.7307896879855
78979718,-98.2953899993607
78979720,-99.0334805068506
78979722,-99.9245376448775
78979724,-101.083747335807
78979726,-101.270515434457
78979728,-101.444651275117
78979730,-101.788245676604
78979732,-101.840761777453
78979734,-101.632006702963
78979736,-101.329239000708
78979738,-100.901962056134
78979740,-100.31489223572
78979742,-99.8302481894467
78979744,-99.3753521955777
78979746,-99.0416301190548
78979748,-98.7915084628392
78979750,-98.3150701456581
78979752,-98.2379433512215
78979754,-98.3482809459058
78979756,-98.4792148805182
78979758,-98.5181539926185
78979760,-98.675428611417
78979762,-98.6778818734435
78979764,-98.6834796710901
78979766,-98.8470304084475
78979768,-98.7864135241996
78979770,-98.6947415547137
78979772,-98.6294443096514
78979774,-98.5994143892885
78979776,-98.5499989534799
78979778,-98.5967062038613
78979780,-98.6135588518276
78979782,-98.5133179115119
78979784,-98.2562614104442
78979786,-98.0167193984423
78979788,-97.906163760453
78979790,-97.6725748781407
78979792,-97.1500595930932
78979794,-96.8009592630108
78979796,-96.3038707632649
78979798,-95.7666315941403
78979800,-95.2566896720104
78979802,-94.7540826474449
78979804,-93.4100827345075
78979806,-92.1321942399954
78979808,-91.2105916891168
78979810,-90.5912017539459
78979812,-90.2992492399449
78979814,-90.3180323963461
78979816,-90.6339298024388
78979818,-91.241905006832
78979820,-92.1805769724146
78979822,-93.1082894230719
78979824,-94.1001698723661
78979826,-95.0640592019278
78979828,-95.671795678848
78979830,-96.1072435228153
78979832,-96.613231162051
78979834,-97.123784842704
78979836,-97.4230738244408
78979838,-97.3622846271411
78979840,-97.0598120318713
78979842,-96.744824674706
78979844,-96.5413692414936
78979846,-96.2330909663628
78979848,-95.7961292353784
78979850,-95.1256691929389
78979852,-94.3587690870905
78979854,-93.896986561774
78979856,-93.6304923998847
78979858,-93.5073128962178
78979860,-93.5772023536616
78979862,-93.8765682644256
78979864,-94.0336651670777
78979866,-93.9827082353255
78979868,-93.8345422143491
78979870,-93.6884570520017
78979872,-93.5266446918083
78979874,-93.3343538918339
78979876,-93.2110148683491
78979878,-93.0737949015586
78979880,-92.6670221975603
78979882,-92.1851308877612
78979884,-91.9079552656195
78979886,-91.9120325020064
78979888,-92.137867801384
78979890,-92.2613810719711
78979892,-92.3722906717344
78979894,-92.8883346891884
78979896,-93.4923770629227
78979898,-92.1401207470985
78979900,-90.2682570270851
78979902,-88.3964965865541
78979904,-86.8043319939661
78979906,-85.563890867664
78979908,-84.6857091674215
78979910,-84.1371458779665
78979912,-83.9055121792715
78979914,-83.9820751998616
78979916,-84.372177538701
78979918,-85.1304983309461
78979920,-86.2685774835233
78979922,-87.5731165027311
78979924,-88.3827933123087
78979926,-89.9175658870809
78979928,-90.7755645716899
78979930,-90.9089118335793
78979932,-91.2817032813072
78979934,-91.4839850400373
78979936,-91.6024790639635
78979938,-91.5533208280178
78979940,-91.1459432869628
78979942,-89.8646308611043
78979944,-88.4816944211577
78979946,-86.9450050653105
78979948,-85.2690962249021
78979950,-83.7102605828825
78979952,-82.3466670162622
78979954,-81.2130077714052
78979956,-80.3320038316159
78979958,-79.7165989019452
78979960,-79.3722082451387
78979962,-79.3037647185515
78979964,-79.5101407146608
78979966,-79.9972512829997
78979968,-80.7678106791596
78979970,-81.8242358303927
78979972,-83.1642502126607
78979974,-84.7823782831475
78979976,-86.6689904887453
78979978,-88.9468983332035
78979980,-90.708891360662
78979982,-91.926360286297
78979984,-93.0432605129623
78979986,-93.5854375155315
78979988,-93.8272192313149
78979990,-93.7310721787103
78979992,-93.1662415557988
78979994,-91.8658639615587
78979996,-90.512248298385
78979998,-89.1241288108662
78980000,-87.7460054746816
78980002,-86.5123428559803
78980004,-85.4984814665
78980006,-84.7294855247355
78980008,-84.2200278805171
78980010,-83.9835794241417
78980012,-84.0218185452263
78980014,-84.3359226884988
78980016,-84.9342818965117
78980018,-85.8207301644129
78980020,-87.018271646391
78980022,-88.4383243675526
78980024,-89.7276042324253
78980026,-89.8823597513034
78980028,-87.1306612966259
78980030,-76.6290830735082
78980032,-66.7650149654853
78980034,-59.4440629219596
78980036,-53.5300453830758
78980038,-48.493899656423
78980040,-44.1643364163243
78980042,-40.4267429329611
78980044,-37.1979010401596
78980046,-34.4158898095465
78980048,-32.0345470355062
78980050,-30.0247247473403
78980052,-28.362807518009
78980054,-27.0298535862851
78980056,-26.0102731844898
78980058,-25.2948249062997
78980060,-24.8774577773877
78980062,-24.7533461116902
78980064,-24.9218239696968
78980066,-25.3838491427163
78980068,-26.14480581388
78980070,-27.2110980263046
78980072,-28.5924354779485
78980074,-30.3050339092628
78980076,-32.3685036569162
78980078,-34.8072360954216
78980080,-37.6512869816303
78980082,-40.9481511311701
78980084,-44.7612421111229
78980086,-49.1749827944368
78980088,-54.3042430467724
78980090,-60.3330277533648
78980092,-67.681854126231
78980094,-77.1003366644959
78980096,-86.7919349191183
78980098,-89.5868702113624
78980100,-89.3019484064386
78980102,-87.9944807437198
78980104,-86.6305175897575
78980106,-85.2738776909795
78980108,-84.3700086338093
78980110,-83.797563921099
78980112,-83.5331157041289
78980114,-83.5662828556813
78980116,-83.8830628614557
78980118,-84.4739499653794
78980120,-85.316923561011
78980122,-86.3876319560666
78980124,-87.6449317300205
78980126,-89.031458436487
78980128,-90.4804585073102
78980130,-91.7683882892977
78980132,-92.5846376375272
78980134,-93.12428415294
78980136,-93.3364184797199
78980138,-93.287219294302
78980140,-93.058462957732
78980142,-92.6678861142511
78980144,-92.0910012803488
78980146,-91.248185844927
78980148,-90.0557252009304
78980150,-88.4160038929848
78980152,-86.9805848628943
78980154,-85.7739833631928
78980156,-84.8216496145714
78980158,-84.1410907050284
78980160,-83.7237550984029
78980162,-83.5648413436877
78980164,-83.6656049773335
78980166,-84.0221980420615
78980168,-84.6350880080494
78980170,-85.505494243844
78980172,-86.5799234112497
78980174,-87.7850238192368
78980176,-89.0269534045454
78980178,-90.0100835756768
78980180,-90.481550450608
78980182,-90.5741650254388
78980184,-90.6528418031679
78980186,-91.1312420561206
78980188,-90.8271474270433
78980190,-90.1923281854827
78980192,-89.8063827340641
78980194,-89.5649719042725
78980196,-88.4813451462376
78980198,-86.9667438971093
78980200,-85.3765605740451
78980202,-83.8934642510565
78980204,-82.6624761708736
78980206,-81.710443394215
78980208,-81.0513094970353
78980210,-80.6890015651843
78980212,-80.6234586303659
78980214,-80.862996284892
78980216,-81.4145820121103
78980218,-82.2951895934431
78980220,-83.5297994911408
78980222,-85.1832130008263
78980224,-87.1662516863441
78980226,-89.1768840971829
78980228,-90.6907925549557
78980230,-91.854332947811
78980232,-92.6736336535678
78980234,-93.0145208872902
78980236,-92.8009330732906
78980238,-92.8234397209693
78980240,-92.9002806585711
78980242,-93.0608373064745
78980244,-93.3822499410547
78980246,-94.0674124960566
78980248,-94.1330562983232
78980250,-93.7681864215529
78980252,-93.2154591077608
78980254,-92.7323375003011
78980256,-92.3757350483237
78980258,-92.1781006958704
78980260,-92.1370742362376
78980262,-92.23830181285
78980264,-92.4850234347776
78980266,-93.1469836341678
78980268,-93.6174240963806
78980270,-93.6103904685176
78980272,-93.8026557524713
78980274,-94.2924537559808
78980276,-94.9253079849616
78980278,-95.5438600310055
78980280,-96.0124663984211
78980282,-96.7981654815869
78980284,-97.3417101262058
78980286,-97.667753537698
78980288,-97.9007669175499
78980290,-97.5865093809661
78980292,-97.3050285853038
78980294,-97.0263002822534
78980296,-96.7477389932602
78980298,-96.6642249896418
78980300,-96.4357585022911
78980302,-96.0288443778777
78980304,-95.5407451777944
78980306,-95.1614766543648
78980308,-94.8096721750718
78980310,-94.836953292565
78980312,-95.0299122303468
78980314,-95.0897753365314
78980316,-95.1319876474004
78980318,-95.2174226427449
78980320,-95.5545256130627
78980322,-96.2508031152204
78980324,-97.2501915860007
78980326,-97.8684438049919
78980328,-98.3539033921244
78980330,-98.7357848197683
78980332,-98.8996248318322
78980334,-98.8814075355885
78980336,-98.9079083448237
78980338,-99.1135684226644
78980340,-99.5182517601169
78980342,-99.7824094866994
78980344,-100.32514930502
78980346,-100.455907610793
78980348,-99.9168603369258
78980350,-99.2200014645007
78980352,-98.7657971300202
78980354,-98.666809176716
78980356,-98.6939155342662
78980358,-98.4730294196579
78980360,-98.534566633203
78980362,-98.6648694378175
78980364,-99.0214411022022
78980366,-99.5660305989612
78980368,-99.2607654699754
78980370,-99.0918501523148
78980372,-99.1216708379074
78980374,-99.345383853653
78980376,-99.747105128276
78980378,-100.121766572171
78980380,-100.578745437858
78980382,-101.181578539497
78980384,-101.932138382593
78980386,-102.532490161602
78980388,-102.785590255668
78980390,-102.983823285059
78980392,-103.205034765081
78980394,-102.488978127638
78980396,-102.066025866128
78980398,-101.668323234572
78980400,-101.066220192461
78980402,-100.159611433319
78980404,-99.0204991242949
78980406,-97.9958389089742
78980408,-97.2368741217029
78980410,-96.791856020072
78980412,-96.6662214986328
78980414,-96.9783652709843
78980416,-97.4402659057415
78980418,-97.7995814303212
78980420,-98.0750100831739
78980422,-98.4543291570997
78980424,-98.9484161447472
78980426,-99.4299611152327
78980428,-99.6398370525506
78980430,-99.7663510769332
78980432,-99.912956081475
78980434,-100.174883280691
78980436,-100.516596451095
78980438,-100.122551935241
78980440,-99.9746595065798
78980442,-99.9845908187875
78980444,-99.9649282780946
78980446,-99.8697644044364
78980448,-99.7307411048441
78980450,-99.702100138143
78980452,-99.851138763784
78980454,-100.139873356211
78980456,-100.025656519616
78980458,-100.048746747641
78980460,-100.303322745834
78980462,-100.719210711177
78980464,-101.330313826136
78980466,-101.661292421106
78980468,-101.385915922815
78980470,-100.64449624489
78980472,-100.51129994746
78980474,-100.172525173751
78980476,-99.9501893183265
78980478,-99.9663621242073
78980480,-100.15921328313
78980482,-100.501418961642
78980484,-100.867575454079
78980486,-101.299652202898
78980488,-101.826088882726
78980490,-102.097744440165
78980492,-102.444062806432
78980494,-102.747318617074
78980496,-103.004601307767
78980498,-103.52172245865
78980500,-103.96235517207
78980502,-103.961078834262
78980504,-103.549671505074
78980506,-103.069389263019
78980508,-102.889111547447
78980510,-102.77439972654
78980512,-102.647156600276
78980514,-102.512616606906
78980516,-102.555092829848
78980518,-102.837966208573
78980520,-103.199862067295
78980522,-103.430631736246
78980524,-103.26189924359
78980526,-103.148637428809
78980528,-102.890317904049
78980530,-102.551033752022
78980532,-102.348668504065
78980534,-102.296904851617
78980536,-102.403036704135
78980538,-102.694405405423
78980540,-103.053244096928
78980542,-102.779036362324
78980544,-102.433043321996
78980546,-102.218003258462
78980548,-102.140395747713
78980550,-101.968309053166
78980552,-101.84239401243
78980554,-101.849741242961
78980556,-101.972392119775
78980558,-102.132124292889
78980560,-102.322442863041
78980562,-102.542561978395
78980564,-102.67164935019
78980566,-102.631963342366
78980568,-102.541456258861
78980570,-102.602938099087
78980572,-102.798932948629
78980574,-103.103869102226
78980576,-103.501893151658
78980578,-103.892813910695
78980580,-104.388987886243
78980582,-104.904466549586
78980584,-105.274606238681
78980586,-105.559968105644
78980588,-105.783726644269
78980590,-106.073648271775
78980592,-106.362950175075
78980594,-105.959924400308
78980596,-105.33677096116
78980598,-104.633799579337
78980600,-103.89432763502
78980602,-103.068304091291
78980604,-102.534276098748
78980606,-101.826070997671
78980608,-101.144729906677
78980610,-100.86380517301
78980612,-100.29024807545
78980614,-100.039796324679
78980616,-100.078710778021
78980618,-100.311689891759
78980620,-100.743871905492
78980622,-101.330291525188
78980624,-102.009729745124
78980626,-102.757463692627
78980628,-103.57491829154
78980630,-103.980916920435
78980632,-104.054777227176
78980634,-104.034057031664
78980636,-104.181823748207
78980638,-104.483468898492
78980640,-104.599138134036
78980642,-104.890920140518
78980644,-105.365499982505
78980646,-104.983548452604
78980648,-104.826374741724
78980650,-104.771854974958
78980652,-104.773884082124
78980654,-104.868682443489
78980656,-104.986273170092
78980658,-104.950007603544
78980660,-104.854409917715
78980662,-104.80727553752
78980664,-104.420229286685
78980666,-103.898516920958
78980668,-103.416197254633
78980670,-103.12515908595
78980672,-103.129279298988
78980674,-103.40813190558
78980676,-103.879404769886
78980678,-104.341853711224
78980680,-104.506659897195
78980682,-104.215904382395
78980684,-104.048873217426
78980686,-103.87978699466
78980688,-103.472193310291
78980690,-103.128335975193
78980692,-102.762128844712
78980694,-102.360146471643
78980696,-101.952522136616
78980698,-101.650777662492
78980700,-100.732171528684
78980702,-99.824014659021
78980704,-99.1647244794471
78980706,-98.7152083266691
78980708,-98.4703866827867
78980710,-98.42256175353
78980712,-98.5847527609812
78980714,-98.9769208096596
78980716,-99.6367097529402
78980718,-100.422433231689
78980720,-101.19335081865
78980722,-101.912659266975
78980724,-102.69627386116
78980726,-103.57453881227
78980728,-104.411016080636
78980730,-104.886685812522
78980732,-104.634433660116
78980734,-104.055209819351
78980736,-103.657908091339
78980738,-103.552259493957
78980740,-103.684971607181
78980742,-103.830931205962
78980744,-103.988583152414
78980746,-104.319088492465
78980748,-104.804072795926
78980750,-105.164311318888
78980752,-105.378270809087
78980754,-105.461497532109
78980756,-105.486702032379
78980758,-105.53056935199
78980760,-105.349747811833
78980762,-105.560854413824
78980764,-105.777301934148
78980766,-105.692133289177
78980768,-105.911392480216
78980770,-106.231063959909
78980772,-106.491250777405
78980774,-106.593862254893
78980776,-106.515229585494
78980778,-106.166240360761
78980780,-105.786638775268
78980782,-105.541673668107
78980784,-105.529453362284
78980786,-105.617248658225
78980788,-105.352348476505
78980790,-104.920920783116
78980792,-104.564678065466
78980794,-104.333468352898
78980796,-104.277966598624
78980798,-104.037078703749
78980800,-103.561553997143
78980802,-103.149595777769
78980804,-102.843603769822
78980806,-102.526570015374
78980808,-102.274078732796
78980810,-102.222132225969
78980812,-102.284862014522
78980814,-102.592946945468
78980816,-103.206254794252
78980818,-104.037562462059
78980820,-104.676488927242
78980822,-105.276940544538
78980824,-105.582454826592
78980826,-105.644355615089
78980828,-105.807681513768
78980830,-106.129269751322
78980832,-106.319380555358
78980834,-106.334607182666
78980836,-106.278565254992
78980838,-106.582798240163
78980840,-106.700605842996
78980842,-106.82884587355
78980844,-107.074441746367
78980846,-107.163795429527
78980848,-107.586549352108
78980850,-107.182494286786
78980852,-106.09150835587
78980854,-105.521520412883
78980856,-104.917501329845
78980858,-104.486037638461
78980860,-104.205292112568
78980862,-104.021341445686
78980864,-104.031314439733
78980866,-104.299648628024
78980868,-104.496905752973
78980870,-104.469906530569
78980872,-104.468871677186
78980874,-104.613105692313
78980876,-104.972172895871
78980878,-105.409930118786
78980880,-105.636494601739
78980882,-105.446966136589
78980884,-105.219984157585
78980886,-105.081978629165
78980888,-105.090573630086
78980890,-105.383858453025
78980892,-105.242802998476
78980894,-104.933537844306
78980896,-104.684065035947
78980898,-104.513224210259
78980900,-104.325235700784
78980902,-104.240817708974
78980904,-104.337331989087
78980906,-104.650160054011
78980908,-105.140591349288
78980910,-105.103959775463
78980912,-104.950091940385
78980914,-105.216797775107
78980916,-105.856989765401
78980918,-106.444698345008
78980920,-106.80024926161
78980922,-106.868242176799
78980924,-106.743351289037
78980926,-106.583279122179
78980928,-106.221433887474
78980930,-105.830169058697
78980932,-105.720634193772
78980934,-105.464265934614
78980936,-105.201380386518
78980938,-105.026847100262
78980940,-105.014921573974
78980942,-105.244185933379
78980944,-105.385375895515
78980946,-105.27235358144
78980948,-105.029725324393
78980950,-105.146796537195
78980952,-105.371566297942
78980954,-105.612444807638
78980956,-105.833693409212
78980958,-106.01362724439
78980960,-105.950985395039
78980962,-105.853447006691
78980964,-105.593770948456
78980966,-105.13619539887
78980968,-104.876415035462
78980970,-104.783511308477
78980972,-104.784245831316
78980974,-104.914178785303
78980976,-105.334205947855
78980978,-105.6958889857
78980980,-106.034465608747
78980982,-106.20941529724
78980984,-106.077881267161
78980986,-106.11321916269
78980988,-105.290640954405
78980990,-103.963949015029
78980992,-102.564316550696
78980994,-101.103845702874
78980996,-99.9115936880281
78980998,-98.9589174997588
78981000,-98.2270212295907
78981002,-97.7179379064982
78981004,-97.4322082520921
78981006,-97.3720467275783
78981008,-97.5272098005084
78981010,-97.8930236255663
78981012,-98.4593494120165
78981014,-99.2138764032209
78981016,-100.171769291497
78981018,-101.349965387032
78981020,-102.8212845347
78981022,-103.304869596984
78981024,-103.491966017218
78981026,-103.6704373785
78981028,-103.738280747553
78981030,-103.902900009407
78981032,-104.563639238667
78981034,-105.026928914138
78981036,-104.608125826678
78981038,-104.84215313391
78981040,-105.684939263318
78981042,-105.973062259398
78981044,-105.341503966857
78981046,-105.295283400096
78981048,-105.590992587527
78981050,-105.758708919489
78981052,-105.789155996049
78981054,-106.029527387388
78981056,-106.377758801374
78981058,-106.533156595261
78981060,-106.572422756158
78981062,-106.727026742055
