76480062.0,-138.946765719
76485062.0,-138.844093284
76490062.0,-138.580307927
76495062.0,-138.460014997
76500062.0,-138.568193825
76505062.0,-139.30669969
76510062.0,-138.618222735
76515062.0,-138.509560356
76520062.0,-138.626726136
76525062.0,-138.023662321
76530062.0,-137.548591653
76535062.0,-138.097916383
76540062.0,-138.17450205
76545062.0,-138.055417467
76550062.0,-138.276889446
76555062.0,-138.080066796
76560062.0,-138.292659669
76565062.0,-138.626658466
76570062.0,-138.308834361
76575062.0,-138.104995357
76580062.0,-138.336466333
76585062.0,-138.636216164
76590062.0,-138.471274472
76595062.0,-138.611964911
76600062.0,-138.696513669
76605062.0,-138.154533272
76610062.0,-138.42757297
76615062.0,-138.442786959
76620062.0,-138.236527839
76625062.0,-137.824032878
76630062.0,-137.882277491
76635062.0,-137.940733833
76640062.0,-138.307087511
76645062.0,-138.409678515
76650062.0,-137.937615699
76655062.0,-138.032807301
76660062.0,-138.159152868
76665062.0,-138.34832356
76670062.0,-138.460177769
76675062.0,-137.444713668
76680062.0,-137.481211022
76685062.0,-138.022411098
76690062.0,-138.236417798
76695062.0,-138.38483751
76700062.0,-138.466518846
76705062.0,-137.709686901
76710062.0,-138.6648558
76715062.0,-137.954576034
76720062.0,-137.376017704
76725062.0,-137.523426971
76730062.0,-138.401173188
76735062.0,-138.116130903
76740062.0,-137.552932995
76745062.0,-137.924797157
76750062.0,-137.491291733
76755062.0,-137.930137233
76760062.0,-137.970743533
76765062.0,-137.878512767
76770062.0,-137.957823095
76775062.0,-138.063419044
76780062.0,-137.485092251
76785062.0,-137.458332502
76790062.0,-137.52928386
76795062.0,-137.564472938
76800062.0,-137.827173728
76805062.0,-137.958767732
76810062.0,-137.390068624
76815062.0,-137.925257318
76820062.0,-137.183930527
76825062.0,-137.359077648
76830062.0,-137.785197095
76835062.0,-137.194450308
76840062.0,-137.199575783
76845062.0,-137.078264004
76850062.0,-137.410964388
76855062.0,-137.924485815
76860062.0,-137.556045106
76865062.0,-137.369519436
76870062.0,-137.71868969
76875062.0,-137.643393223
76880062.0,-137.561493319
76885062.0,-137.429493431
76890062.0,-137.225255992
76895062.0,-137.448560935
76900062.0,-137.513669206
76905062.0,-137.121281249
76910062.0,-137.035135234
76915062.0,-136.756123777
76920062.0,-137.09867576
76925062.0,-136.868900915
76930062.0,-136.256043417
76935062.0,-136.36386957
76940062.0,-137.598855582
76945062.0,-137.300173244
76950062.0,-136.829813577
76955062.0,-137.325041185
76960062.0,-137.356304349
76965062.0,-136.935565304
76970062.0,-136.803225312
76975062.0,-137.29426126
76980062.0,-137.564160537
76985062.0,-137.462490703
76990062.0,-137.019158981
76995062.0,-137.275607969
77000062.0,-137.387041487
77005062.0,-137.487921996
77010062.0,-137.028488726
77015062.0,-136.877671569
77020062.0,-136.647745733
77025062.0,-136.73354129
77030062.0,-136.849898714
77035062.0,-136.807182001
77040062.0,-136.255324865
77045062.0,-136.576158319
77050062.0,-136.525429001
77055062.0,-136.452733605
77060062.0,-136.507167133
77065062.0,-136.675609831
77070062.0,-136.857083066
77075062.0,-135.9534581
77080062.0,-135.853858576
77085062.0,-137.140762041
77090062.0,-136.999203554
77095062.0,-136.467094002
77100062.0,-136.156399407
77105062.0,-136.010055397
77110062.0,-136.29885693
77115062.0,-136.379788575
77120062.0,-136.576812522
77125062.0,-136.320521867
77130062.0,-136.347715341
77135062.0,-135.983880664
77140062.0,-135.932880408
77145062.0,-135.816683096
77150062.0,-136.102734727
77155062.0,-136.100848354
77160062.0,-135.701291437
77165062.0,-135.743593473
77170062.0,-135.598037865
