-2500000.0,-123.528883629
-2495000.0,-124.099891069
-2490000.0,-123.999883806
-2485000.0,-123.030809985
-2480000.0,-123.455878063
-2475000.0,-123.897911195
-2470000.0,-123.394727158
-2465000.0,-123.738215201
-2460000.0,-123.96273165
-2455000.0,-123.14146831
-2450000.0,-122.809529142
-2445000.0,-123.655547563
-2440000.0,-123.905893334
-2435000.0,-123.509493925
-2430000.0,-123.65004738
-2425000.0,-123.370070593
-2420000.0,-124.033745103
-2415000.0,-123.903590313
-2410000.0,-123.758653631
-2405000.0,-123.243132032
-2400000.0,-122.841608619
-2395000.0,-123.581715171
-2390000.0,-123.56161436
-2385000.0,-123.4897652
-2380000.0,-123.413613404
-2375000.0,-123.859247734
-2370000.0,-123.452787783
-2365000.0,-123.165517513
-2360000.0,-123.514044478
-2355000.0,-123.540621777
-2350000.0,-123.28742708
-2345000.0,-123.908514105
-2340000.0,-123.207347978
-2335000.0,-123.101158384
-2330000.0,-123.450637064
-2325000.0,-123.392637389
-2320000.0,-123.210856424
-2315000.0,-123.332798408
-2310000.0,-123.644352105
-2305000.0,-123.549176987
-2300000.0,-123.719111121
-2295000.0,-124.195970298
-2290000.0,-124.204184734
-2285000.0,-123.599817844
-2280000.0,-123.135051223
-2275000.0,-123.40486893
-2270000.0,-123.886599939
-2265000.0,-123.588471588
-2260000.0,-123.587024504
-2255000.0,-123.645069668
-2250000.0,-123.6974805
-2245000.0,-123.325823561
-2240000.0,-122.837984832
-2235000.0,-123.056502666
-2230000.0,-122.93539961
-2225000.0,-123.105109634
-2220000.0,-123.176323167
-2215000.0,-123.178725173
-2210000.0,-123.29613703
-2205000.0,-122.717811888
-2200000.0,-122.920691943
-2195000.0,-123.224735406
-2190000.0,-123.031822669
-2185000.0,-123.027934631
-2180000.0,-123.199333365
-2175000.0,-123.608930571
-2170000.0,-122.935349851
-2165000.0,-123.234979277
-2160000.0,-123.697083433
-2155000.0,-123.544952414
-2150000.0,-123.374041301
-2145000.0,-123.26986632
-2140000.0,-123.388579667
-2135000.0,-123.405368498
-2130000.0,-123.111921354
-2125000.0,-122.954937851
-2120000.0,-123.568015294
-2115000.0,-123.921176981
-2110000.0,-123.28078478
-2105000.0,-122.890486839
-2100000.0,-122.649777838
-2095000.0,-122.747672505
-2090000.0,-122.621817885
-2085000.0,-123.146217006
-2080000.0,-123.482579075
-2075000.0,-123.623061847
-2070000.0,-123.018446235
-2065000.0,-122.849955754
-2060000.0,-122.947890302
-2055000.0,-123.711021016
-2050000.0,-123.414581862
-2045000.0,-122.850118967
-2040000.0,-123.224170444
-2035000.0,-123.205285715
-2030000.0,-123.376182116
-2025000.0,-123.092118504
-2020000.0,-122.807439542
-2015000.0,-122.798256218
-2010000.0,-122.621861011
-2005000.0,-123.464379911
-2000000.0,-123.959748078
-1995000.0,-123.624259605
-1990000.0,-123.308329638
-1985000.0,-123.597866537
-1980000.0,-123.54072006
-1975000.0,-123.393411058
-1970000.0,-123.50275902
-1965000.0,-123.276607612
-1960000.0,-123.263544045
-1955000.0,-123.42986686
-1950000.0,-122.968105344
-1945000.0,-122.563388464
-1940000.0,-122.489600124
-1935000.0,-123.133177624
-1930000.0,-123.020837068
-1925000.0,-123.089233072
-1920000.0,-123.202667805
-1915000.0,-122.701807973
-1910000.0,-122.995694502
-1905000.0,-122.935180406
-1900000.0,-122.723849311
-1895000.0,-123.166774869
-1890000.0,-123.406303984
-1885000.0,-123.048925807
-1880000.0,-123.190742707
-1875000.0,-122.724302379
-1870000.0,-122.817183015
-1865000.0,-123.205976438
-1860000.0,-122.941743326
-1855000.0,-122.992430007
-1850000.0,-122.652969947
-1845000.0,-122.780323716
-1840000.0,-122.67158704
-1835000.0,-122.591459688
-1830000.0,-122.777534
-1825000.0,-123.162035751
-1820000.0,-122.822370653
-1815000.0,-122.487229366
-1810000.0,-122.821898376
-1805000.0,-123.610638792
-1800000.0,-123.285765421
-1795000.0,-123.254162496
-1790000.0,-122.575228207
-1785000.0,-122.596628343
-1780000.0,-122.50966646
-1775000.0,-122.872651521
-1770000.0,-123.210147042
-1765000.0,-122.953158579
-1760000.0,-122.729235473
-1755000.0,-122.47319326
-1750000.0,-122.702076563
-1745000.0,-122.222081786
-1740000.0,-122.436836103
-1735000.0,-122.74375493
-1730000.0,-122.586107445
-1725000.0,-122.097571192
-1720000.0,-122.957701425
-1715000.0,-122.425291295
-1710000.0,-122.976821177
-1705000.0,-122.905487186
-1700000.0,-122.418757954
-1695000.0,-122.432343502
-1690000.0,-122.50737521
-1685000.0,-123.10761915
-1680000.0,-122.71088977
-1675000.0,-122.547428218
-1670000.0,-122.339198693
-1665000.0,-122.574299691
-1660000.0,-122.248194315
-1655000.0,-122.891292664
-1650000.0,-122.798400701
-1645000.0,-121.922030509
-1640000.0,-122.398401492
-1635000.0,-122.75570375
-1630000.0,-122.502667669
-1625000.0,-122.319270919
-1620000.0,-122.707374336
-1615000.0,-122.701906546
-1610000.0,-122.369375774
-1605000.0,-122.254051932
-1600000.0,-122.136230269
-1595000.0,-121.974312987
-1590000.0,-121.888352233
-1585000.0,-122.046164389
-1580000.0,-122.119370558
-1575000.0,-122.382489146
-1570000.0,-122.031856013
-1565000.0,-121.75545003
-1560000.0,-122.159972051
-1555000.0,-121.968090397
-1550000.0,-121.372794802
-1545000.0,-121.957214069
-1540000.0,-122.460844129
-1535000.0,-122.279171581
-1530000.0,-122.483942753
-1525000.0,-122.118278966
-1520000.0,-121.739861082
-1515000.0,-121.952711948
-1510000.0,-121.416769931
-1505000.0,-121.936890943
-1500000.0,-122.569883572
-1495000.0,-122.165722801
-1490000.0,-121.634754429
-1485000.0,-121.603978776
